date,rating,review,product
2011-08,4.0,"First of all, this product smells a-MAAAAAA-zing.  So, so, so good that I have to stop myself from using it too much because I would end up with a greasy mess atop my noggin.  This is a silicone &amp; oil serum that is to be applied to wet hair, pre-blowdry.  I am not thrilled with the amount of silicones in this, but I have been pretty anti-silicone the last few years as I was trying and trying to deal with my wavy/curly/poofy hair with the Curly Girl method (no cones, no sulfates.  But I wanted to try a keratin treatment, so now I am wearing my hair straight.  This is not too thick, and doesn't leave my hair sticky.  It leaves it soft and smooth.  Did I happen to mention the smell?  Yeah.  That good.  I have never tried Moroccan Oil but I am willing to bet this is similar and at a fraction of the cost.  I would prefer that it come in a pump because I sometimes end up with too much in my hand with just the pour top.  Other than that, it's a winner!",Brazilian Keratin Therapy Anti-Breakage Serum
2014-08,2.0,"I tried Organix Moroccan Smooth Perfection Blow Out Cream for a few weeks to smooth down the cuticle. Unfortunately, this brand is not worth the low price. You may as well rub body lotion onto your hair. Never using it again.",Moroccan smooth perfection blow out cream
2014-08,3.0,"I can genuinely say I really liked this product but sadly I can't seem to find it. Granted I've only checked my local Walmart, but still. I liked the lightweight nature of this product and I have the ability to use it as a smoothing creme after my hair is dried and straightened. It really helps my hair from being frizzy and gives a little shine as well. my only grip is the packaging. It's pretty difficult to use up the entire product because of the bottle. Also I can't turn it upside down unless I corner it between three products and even still I don't find that it all migrates to the top for me to use. I gave it a 3/5 because I can't find it and the fact that the packaging ins't exactly the greatest. If I happen upon this product again I would definitely repurchase.",Moroccan smooth perfection blow out cream
2012-08,1.0,"Not a fan once again of Organix products.  This is supposed to be a blow out cream and makes my hair dry while I am blow drying, so it does the complete opposite of what I expected.  Most blow out crèmes add moisture and allow the drying to be less damaging and faster.  This crème did not do the trick for me, sorry.  Made my hair feel like straw!!",Moroccan smooth perfection blow out cream
2012-08,2.0,I really did not like this product.  The smell was great but after applying it and blow drying my hair it felt quilt &quot;filmy&quot; and just not soft.  I prefer Redken's satinwear product (its worth the extra money).,Moroccan smooth perfection blow out cream
2012-08,4.0,This product is amazing it makes my hair so soft and smooth after I blow dry it. It is not too heavy an doesn't make my hair feel greasy and weighed down like some other products do. It also smells really good but isn't that strong. I have thin to medium hair that is usually really wavy and poofy if I let it dry natural so this product helps straighten it somewhat but my hair still has a lot of body after using it so it doesn't straighten too much. I would recommend this product it is really great,Moroccan smooth perfection blow out cream
2012-08,3.0,"i like the scent, it's very light and fresh smelling and inoffensive. i hate those overly sweet hair product scents a la garnier fructis. the texture is pretty nice, think a light whipped lotion (not the drippy kind). HOWEVER, on my poofy coarse asian hair, this just doesn't cut it. i think this product would work well with people who have fine hair and need a standard light styling cream to blow dry with. on me, it's not substantial enough and while it does straighten to some extent when i sue a roundbrush, i've definitely tried products out there that left my hair straighter. plus side is, it doesnt weigh hair down. down side is, my hair is the type that needs a little more weight",Moroccan smooth perfection blow out cream
2014-08,3.0,I remember the first time i washed my hair with this shampoo i feel in love with the way ir smelt like some real nice candy an it made my hair somewhat nice but after awhile my hair would reject it so i stopped using.. Also another down side is i dont even think they make this anymore,pomegranate green tea shampoo
2012-08,3.0,"PROS
smells amazing beyond amazing
lathers well
cleans well
sulfate free

CONS
dries out my hair",pomegranate green tea shampoo
2012-08,2.0,all the organix shampoos are no no for me. they dry out my narturally curly hair which is also colored. i am sure they will be fine for virgin hair. great as body wash though if you have some shampoo you just don't want to throw out,pomegranate green tea shampoo
2012-08,4.0,What drew me to this product was that it was sulfate free! who wants that stuff ruining their hair? not me!! The scent is TOTALLY intoxicating. Its hard to bring myself to rinse it out of my hair because it smells THAT GOOD. It leaves your hair soft and shiny and squeaky clean!! I would totally reccomend this product to anybody! I'm really looking forward to trying out the other &quot;flavors.&quot; ,pomegranate green tea shampoo
